2
125
1
1
1
25
1	
0	
Tipo_Ic
Tipo_NaoIc
-14.4574	-0.0750404	-3.397	0.469301	-1.41472	-2.00389	7.08692	1.12448	1.0574	-0.91045	8.02865	0.00368142	-7.21518	-0.816349	-2.40065	0.748724	-0.474052	-4.81661	6.23568	-2.00142	-5.50024	-1.26547	-1.44193	-0.181018	2.41998	
-17.5747	-0.111482	-3.66092	-0.763214	-3.00295	-1.30857	7.4155	1.38644	1.26495	-1.3178	17.9709	0.00402544	-6.6615	-0.820495	-1.06915	0.739346	-0.546278	-2.97481	5.44641	-2.21924	-5.64916	-1.31744	-1.55115	-0.270429	2.49307	
-19.7601	0.000861111	-3.77182	-2.0898	-4.46078	-0.948408	7.32961	1.66187	1.40217	-1.84272	24.7474	-0.0429217	-5.99052	-1.17839	0.097588	0.891586	-0.519487	-1.49464	4.5446	-2.39882	-5.3222	-1.39939	-1.73871	-0.16961	2.20777	
-20.7221	-0.0592377	-3.77074	-3.06402	-5.69234	-1.09708	6.96428	1.93969	1.65337	-1.93671	27.214	-0.103672	-5.04265	-1.98444	1.08265	0.975407	-0.623675	-0.247679	4.17432	-2.36786	-4.52326	-1.52726	-1.9263	-0.360224	1.54145	
-21.0065	-0.19488	-3.65389	-3.57308	-6.73852	-1.4737	6.21445	2.11669	1.77338	-1.94958	26.0901	-0.0834667	-4.11306	-2.85955	2.04696	1.20496	-0.722837	0.435179	4.25741	-2.18576	-3.22776	-1.63925	-2.02295	-0.348008	0.688093	
-19.9883	-0.0591542	-3.28642	-4.28198	-6.97895	-2.22097	4.65388	2.25764	1.86886	-1.84551	22.0616	-0.32394	-2.58671	-3.83884	2.38432	1.29412	-0.877746	0.635939	4.72947	-1.964	-2.27984	-1.76758	-2.06736	-0.414424	0.100376	
-17.7392	-0.135077	-3.07842	-5.84308	-6.65775	-3.14272	2.02234	2.48959	2.03341	-1.73072	15.9676	-0.340274	-0.838409	-5.12696	2.60004	1.48219	-0.883464	0.717413	4.88862	-1.95154	-1.49515	-1.88348	-2.09931	-0.625737	-0.460249	
-14.8414	-0.214502	-2.94256	-7.56032	-5.8308	-4.40061	-1.48	2.6258	2.10975	-1.6351	8.63515	-0.2168	0.831535	-6.46472	2.71489	1.52516	-0.986821	0.423846	4.50554	-1.90748	-0.930482	-1.94527	-2.33965	-0.652822	-0.709198	
-11.2605	-0.340154	-2.6183	-9.85784	-4.49635	-5.29747	-5.30598	2.79253	2.51974	-1.6095	0.459413	-0.355103	2.77348	-7.2761	2.40191	1.65399	-1.06071	0.0955215	3.54507	-1.88724	-0.617801	-1.98662	-2.46995	-0.723149	-0.642806	
-7.21071	-0.332283	-2.45167	-11.2424	-3.02172	-6.09943	-8.94244	2.89892	2.52841	-1.68718	-7.17826	-0.26427	4.57762	-6.93452	1.8789	1.88957	-1.11732	-0.443134	1.90817	-1.99138	-0.45227	-1.92577	-2.43248	-0.934334	-0.308758	
-3.30494	-0.272279	-2.19715	-11.1692	-1.31808	-6.27052	-11.9883	2.94334	2.69561	-1.75077	-13.6123	-0.403047	5.88132	-5.88401	1.45354	1.92493	-1.10266	-1.07863	-0.00819559	-1.94042	-0.276675	-1.86884	-2.59633	-0.89313	0.438081	
0.169454	-0.282111	-1.73022	-9.11598	0.124202	-5.98907	-14.5321	3.05155	2.90358	-1.95722	-17.6228	-0.339847	6.03305	-3.91065	0.963683	2.18038	-1.29679	-1.78393	-2.04367	-1.97551	-0.171979	-1.89954	-2.55294	-0.916794	1.05399	
2.77254	-0.451694	-1.22262	-5.32081	1.14027	-5.31019	-16.3061	2.91381	2.70099	-2.12826	-19.448	-0.296543	4.93209	-1.23048	0.447964	2.3588	-1.26166	-2.32855	-3.94432	-1.96268	-0.0330989	-1.84253	-2.43821	-0.902971	1.54057	
4.73152	-0.455674	-0.782883	0.282783	1.66456	-4.21269	-16.928	2.8701	2.72704	-2.31451	-20.0591	-0.398073	2.44725	1.39678	-0.178089	2.35849	-1.40807	-2.89558	-4.93524	-1.69754	0.254114	-1.87669	-2.15987	-0.7413	1.90894	
5.81754	-0.465805	-0.123884	6.63883	1.59399	-3.0999	-16.5677	2.71086	2.58435	-2.83919	-21.0289	-0.289049	-0.746738	3.5057	-0.67346	2.58472	-1.42652	-3.36795	-5.32992	-1.61587	0.474963	-1.90746	-1.86953	-0.862619	1.90279	
6.55542	-0.456436	0.297342	11.9609	1.06693	-2.01459	-15.6638	2.55458	2.49299	-3.21858	-22.8287	-0.395632	-3.78517	4.0382	-1.23097	2.76937	-1.48708	-4.17248	-5.05219	-1.55745	0.348173	-1.84586	-1.7513	-0.696992	1.96343	
6.97139	-0.563116	0.518837	15.7112	0.311406	-0.991949	-14.138	2.52075	2.21567	-3.78858	-26.2142	-0.457376	-6.36181	3.26928	-1.64233	2.86547	-1.51607	-4.6603	-3.90225	-1.60284	-0.657577	-1.9682	-1.61853	-0.713629	2.05304	
7.3797	-0.426786	0.726197	17.2264	-0.28901	-0.170464	-12.3336	2.59984	2.12528	-4.24612	-30.4845	-0.458613	-7.95322	1.21586	-1.93875	3.12773	-1.45698	-5.39362	-2.03813	-1.67084	-1.8029	-2.17529	-1.47926	-0.602547	2.2873	
7.92704	-0.536712	0.607513	16.473	-0.697204	0.274755	-10.5679	2.71604	2.02433	-4.46349	-35.0054	-0.427457	-8.40459	-1.32246	-2.07622	3.2347	-1.4538	-5.95669	-0.562322	-1.74215	-3.36663	-2.13362	-1.30165	-0.586189	2.66148	
8.14	-0.482695	0.561729	13.3481	-0.91473	0.470079	-8.80739	2.72125	1.95188	-4.29886	-37.0022	-0.40181	-8.317	-3.71051	-2.13133	3.11041	-1.44403	-6.29979	0.485569	-1.7491	-4.4241	-2.3251	-1.30656	-0.55716	2.96164	
7.93633	-0.559	0.526614	8.48749	-0.789305	0.399922	-7.20569	2.80391	1.78408	-3.9897	-35.7504	-0.415635	-7.22015	-5.41965	-1.76562	3.09879	-1.45987	-6.6315	1.40775	-1.53212	-5.13085	-2.41776	-1.13056	-0.473866	3.27841	
6.97283	-0.554072	0.448041	2.56164	-0.231144	0.254143	-6.19328	3.01474	1.66243	-3.44764	-30.7662	-0.334049	-5.94029	-5.72399	-1.226	3.0043	-1.21388	-6.47603	1.89531	-1.52647	-5.12864	-2.35228	-1.10472	-0.52002	3.46163	
5.39334	-0.516612	0.08536	-3.33901	0.655196	0.00880163	-5.62694	2.94618	1.45749	-2.75252	-24.0089	-0.322416	-4.26891	-4.6868	-0.549908	2.69896	-1.21047	-5.84288	1.92433	-1.33828	-4.59367	-2.29375	-1.06052	-0.490251	3.52266	
3.86789	-0.670595	-0.16581	-8.64951	1.50667	-0.381317	-5.35094	2.90327	1.3476	-1.9561	-17.0913	-0.380805	-2.97562	-2.57866	0.0379052	2.41145	-1.0171	-4.83814	1.62787	-1.40818	-4.07147	-2.1997	-1.10627	-0.295798	3.55979	
2.47918	-0.702972	-0.500663	-11.9764	2.30098	-0.842804	-5.53846	2.85972	1.08145	-1.48817	-10.094	-0.276136	-2.30069	0.16907	0.718306	2.28853	-0.874252	-3.81032	1.36128	-1.35587	-3.62954	-2.06091	-1.04684	-0.462799	2.97671	
1.50624	-0.664303	-0.860113	-12.5865	2.87844	-1.33368	-6.1058	2.73389	0.986367	-1.4205	-4.05078	-0.290263	-2.62285	3.03969	1.20564	2.07061	-0.670417	-2.29844	1.17307	-1.72789	-3.51195	-2.10036	-0.928063	-0.363405	2.45028	
1.57046	-0.710521	-1.38571	-10.8958	3.08732	-1.87014	-7.07985	2.4228	0.975083	-1.4558	-0.350727	-0.258628	-3.87415	5.16052	1.17883	1.92956	-0.732994	-0.88827	1.20413	-2.25953	-4.04051	-2.12855	-1.08347	-0.330865	1.64465	
2.8921	-0.875883	-1.84603	-7.66396	2.94344	-2.41993	-8.75634	2.18711	1.18823	-1.94195	0.789036	-0.439191	-5.83737	6.03631	1.07609	1.70193	-0.614588	0.241452	1.4475	-2.92107	-5.2532	-2.245	-1.20272	-0.484658	0.906125	
5.03882	-0.956049	-2.54822	-4.14933	2.48855	-2.95881	-10.8422	1.8745	1.18815	-2.51066	-1.54551	-0.526356	-7.97557	5.57767	0.377575	1.85675	-0.789983	1.10867	1.81886	-3.95373	-6.91973	-2.43061	-1.24612	-0.437436	0.449861	
7.94179	-0.966591	-3.38147	-0.787675	1.67309	-3.25511	-13.3377	1.73245	1.42949	-3.07443	-7.24975	-0.682318	-10.0865	3.81051	-0.50384	1.88865	-0.737837	1.29637	2.5773	-5.21906	-8.71853	-2.54093	-1.45654	-0.504243	0.14289	
11.5793	-1.08727	-4.02722	1.30866	0.848382	-3.61937	-16.2345	1.4853	1.82012	-3.71371	-16.1387	-0.695245	-11.7482	0.59548	-1.75369	2.15594	-0.774661	1.27476	3.2113	-6.51043	-10.2981	-2.69987	-1.6032	-0.63846	0.201858	
15.925	-1.04799	-4.73222	1.33032	-0.182977	-3.79283	-18.4219	1.20806	2.15807	-4.05186	-26.4655	-0.834458	-12.3206	-3.76367	-3.00038	2.41883	-0.847822	0.47685	3.36454	-7.54681	-10.8869	-2.7866	-1.81059	-0.748118	0.691397	
19.5956	-1.21611	-5.29404	-0.382707	-1.18231	-4.18317	-19.53	1.27066	2.3824	-4.18997	-37.158	-1.07173	-12.4803	-8.77124	-4.28641	2.70747	-0.807099	-0.74882	2.97771	-8.63887	-10.6034	-3.06136	-2.10836	-0.866266	1.50597	
21.7679	-1.16242	-5.57729	-1.7441	-2.22289	-4.4996	-19.6974	1.23147	2.48508	-3.90003	-45.4215	-1.05658	-12.7056	-12.378	-5.18701	2.81697	-0.791988	-2.46534	2.38288	-9.37496	-9.20337	-2.96832	-2.30056	-0.780354	2.16281	
22.4141	-1.19645	-5.38169	-2.65108	-2.75689	-4.71151	-19.3978	1.24171	2.5937	-3.29202	-48.6857	-1.26032	-13.1641	-14.0179	-5.6541	3.02858	-0.839083	-3.9743	1.44345	-9.38334	-6.96531	-2.91218	-2.30881	-0.980641	2.867	
21.1465	-1.25579	-5.0016	-2.76776	-3.39196	-4.82671	-18.6456	1.37056	2.54795	-2.57423	-47.1515	-1.09922	-13.8531	-13.975	-5.73759	3.00639	-0.693232	-4.98934	0.514237	-8.85425	-4.41676	-2.94398	-2.28898	-1.01976	3.2686	
18.059	-1.21907	-4.51956	-3.50775	-3.65071	-4.9312	-17.7319	1.54804	2.34538	-2.17092	-41.1837	-1.21321	-14.3377	-13.2368	-5.7161	2.85198	-0.610656	-5.74013	-0.549247	-8.11982	-1.7346	-2.80835	-2.20185	-1.0286	3.69705	
13.4013	-1.08558	-3.88653	-4.29056	-3.87106	-5.16417	-16.8194	1.76754	2.37909	-2.01639	-31.7838	-1.13502	-14.5272	-12.3369	-5.28688	2.74276	-0.554609	-5.83634	-1.63667	-7.20681	0.381048	-2.68002	-2.05658	-1.05734	4.19004	
7.83754	-1.1596	-3.37988	-4.78692	-3.71037	-5.30008	-15.5553	2.03998	2.26655	-2.05652	-20.6418	-1.14521	-14.2004	-11.4512	-5.04818	2.79157	-0.52109	-5.34914	-2.42855	-6.44692	2.03742	-2.66155	-1.9792	-0.958658	4.47009	
2.1444	-1.07337	-2.89193	-5.05148	-3.5502	-5.65511	-13.714	2.18575	2.20559	-2.52887	-9.67279	-1.02515	-13.065	-10.7141	-4.66399	2.66257	-0.495057	-4.31095	-2.93569	-5.42225	2.7281	-2.68834	-1.88966	-1.00593	4.74925	
-2.98527	-0.99854	-2.31947	-4.33955	-3.35778	-5.73778	-11.4353	2.55485	2.18108	-2.96928	0.263215	-1.1256	-11.4489	-10.3701	-4.52428	2.39681	-0.589869	-2.84011	-2.84353	-4.68778	2.85978	-2.52184	-1.61363	-1.05322	5.12252	
-6.94548	-1.09805	-2.04639	-3.37041	-2.97561	-5.71985	-8.65525	2.55184	2.06684	-3.49538	8.09104	-1.14272	-9.36557	-10.0004	-4.17143	2.32259	-0.569052	-1.1031	-2.898	-4.03892	2.92083	-2.67418	-1.54323	-0.889369	5.07825	
-9.96836	-0.88274	-1.52876	-1.95199	-2.50902	-5.71082	-5.22939	2.62452	2.01015	-3.83923	13.5214	-1.07285	-6.90507	-9.72877	-4.11222	2.15376	-0.631182	0.825912	-3.23643	-3.50305	2.74131	-2.46584	-1.29331	-0.940555	5.14436	
-11.4853	-0.977144	-1.19022	-0.773969	-1.87607	-5.23797	-1.30616	2.57903	1.84378	-3.95848	16.5541	-0.998206	-4.20764	-9.60972	-4.16553	2.14364	-0.521321	2.54548	-4.09227	-2.98396	2.9238	-2.44571	-1.11782	-0.78024	4.92811	
-11.6748	-0.945274	-0.828282	-0.0506132	-0.969271	-4.86638	3.04326	2.46975	1.73257	-3.92688	16.8132	-0.844863	-1.76336	-9.11376	-4.27663	1.99063	-0.489402	4.088	-5.20824	-2.65258	3.06306	-2.20968	-1.02441	-0.735585	4.3901	
-10.5874	-0.700596	-0.342727	-0.32221	-0.0933108	-4.25215	7.65027	2.5035	1.45733	-3.60188	15.5963	-0.67411	0.189673	-8.44528	-4.39214	1.8607	-0.563269	5.40082	-6.53472	-2.10377	3.05975	-1.75304	-0.632716	-0.673837	3.64984	
-9.1041	-0.628715	0.238987	-0.976941	0.662152	-3.51967	12.0129	2.2725	1.22708	-2.99116	14.303	-0.616105	1.40517	-7.20012	-4.3113	1.69394	-0.421602	6.409	-7.67047	-1.81679	2.86691	-1.38906	-0.507943	-0.69684	2.63797	
-7.16762	-0.409947	0.961923	-1.79527	1.33522	-3.03131	15.986	2.12201	0.655895	-2.49824	13.6899	-0.524981	1.61015	-5.45456	-4.29297	1.38742	-0.18447	7.03508	-8.80993	-1.11938	2.56446	-0.943324	-0.207854	-0.576672	1.53546	
-5.61442	-0.378124	1.55528	-2.0976	1.83789	-2.40611	19.0843	1.96779	0.237293	-1.95004	14.7505	-0.27487	0.99301	-3.37405	-3.80542	1.26537	-0.179054	7.27474	-9.57082	-0.576278	2.14414	-0.412637	0.183179	-0.476906	0.297521	
-4.54882	-0.18629	2.49425	-1.94725	2.16771	-1.60601	21.2258	1.65708	-0.21888	-1.39276	17.5145	-0.253654	0.199217	-0.816622	-3.47083	0.865579	-0.108187	7.37165	-9.49244	0.199615	1.57771	0.121843	0.481871	-0.371032	-1.04039	
-3.91845	-0.0574978	3.19222	-1.02318	2.22195	-0.881269	21.5932	1.40243	-0.776778	-0.939927	20.8191	-0.12922	-0.388572	1.73361	-3.10426	0.62161	0.168997	7.25994	-8.64528	0.939454	0.870662	0.499017	0.955366	-0.153511	-2.01034	
-3.9653	0.0178112	3.71778	0.172027	2.01865	-0.184654	20.7033	1.06284	-1.35664	-0.48281	23.0521	0.0827756	0.15789	3.95286	-2.65656	0.482598	0.167155	7.00189	-7.36072	1.50218	0.333109	0.983083	1.18961	-0.127215	-2.91526	
-4.78365	0.131894	4.00824	1.99957	1.73863	0.626719	18.5873	0.707255	-1.62514	-0.122273	23.1639	0.0197909	1.82452	5.67384	-2.38142	0.344318	0.341567	6.45341	-5.33724	2.01575	-0.345066	1.34328	1.3656	-0.0125567	-3.41697	
-5.72938	0.233673	3.9597	3.77184	1.55972	1.70871	15.4979	0.405439	-1.97516	0.13485	20.5893	0.213594	4.39695	6.88293	-2.07189	0.195905	0.311308	5.98902	-3.13448	2.25594	-0.945088	1.62986	1.55495	-0.104339	-3.6253	
-6.96388	0.113029	3.81658	5.93329	1.62136	2.59712	12.338	0.140913	-2.30593	0.728357	17.1992	0.129	7.63264	7.36927	-2.13976	0.107959	0.475645	5.69945	-0.55284	2.34896	-1.20828	2.00947	1.50733	0.0207317	-3.72513	
-7.87825	0.21212	3.58766	7.9736	1.73057	3.98432	9.67286	-0.20905	-2.54719	1.4258	13.717	0.154687	11.2856	7.07641	-2.07629	0.0313011	0.540264	5.55468	1.71794	2.27494	-0.917578	2.3852	1.56526	0.0831998	-3.7713	
-8.71382	0.260705	3.16359	9.95287	2.00035	5.32447	7.75388	-0.581903	-2.51489	2.12147	10.4146	0.227851	14.874	6.546	-2.07761	0.0143905	0.61845	5.69725	3.80079	1.98322	-0.242664	2.63931	1.50114	0.0645279	-3.70628	
-9.2891	0.337032	2.63285	11.3004	2.55507	6.63217	7.18788	-1.01484	-2.63901	2.99952	8.26082	0.207993	18.135	5.85106	-2.14033	0.0645028	0.912832	6.09747	5.15676	1.94233	0.702114	2.89783	1.41523	-0.0998445	-3.92463	
-10.1786	0.268919	2.27543	12.1391	2.81083	7.94149	7.53658	-1.35515	-2.56548	3.83074	8.75929	0.226821	21.0305	5.08776	-1.86566	0.0771232	0.898086	6.57798	5.87914	1.77863	2.26235	3.13249	1.18756	-0.0968341	-3.99619	
-11.1934	0.422767	1.7951	11.5131	2.97251	8.75375	8.60282	-1.48245	-2.5677	4.15012	11.1728	0.290494	23.5045	4.45035	-1.71575	0.208079	0.966332	6.90344	6.28324	1.80038	3.72092	3.19297	1.12189	-0.174758	-4.1658	
-12.5512	0.292586	1.62393	8.9625	2.71643	9.24708	10.1312	-1.77158	-2.38814	4.35272	16.039	0.218553	26.1363	3.05773	-1.65822	0.381348	1.05609	7.03041	6.13831	1.67955	5.53392	3.02805	0.848388	-0.309828	-3.97166	
-14.1859	0.27422	1.15506	4.93478	2.10403	9.17121	11.2948	-1.75305	-2.26837	3.79035	21.561	0.179816	28.8974	1.0464	-1.53317	0.571999	1.05551	6.56795	4.70141	1.70915	7.3921	2.84519	0.607466	-0.302717	-3.53237	
-16.3773	0.0901675	1.09633	0.947984	1.25334	9.01021	11.8403	-1.86026	-1.98461	3.19803	27.6719	-0.182259	30.4775	-0.0376382	-1.4209	0.769542	0.850031	6.36957	3.97196	1.73313	8.83225	2.70164	0.567805	-0.551681	-3.20033	
-18.3893	-0.136766	0.953932	-1.83469	0.0269235	8.80375	12.0911	-2.01895	-1.78148	2.78517	32.8713	-0.189327	30.4218	0.15591	-1.55663	1.11064	0.699706	6.39837	4.02579	1.58892	9.74935	2.20374	0.475636	-0.499588	-2.7824	
-20.1221	-0.216359	0.893737	-3.0271	-1.0475	8.56131	11.9677	-2.3578	-1.43256	1.97443	36.2508	-0.495302	29.5519	1.26389	-1.83843	1.43982	0.596097	6.41442	4.32649	1.46595	10.1162	1.86336	0.296743	-0.635692	-2.32436	
-21.2658	-0.310946	0.938254	-3.83716	-2.35263	8.5386	11.5934	-2.57666	-1.42803	1.28502	37.1283	-0.680614	28.2589	3.00136	-2.48225	1.57492	0.594253	6.80579	4.1342	1.45054	9.98749	1.69284	0.328035	-0.556624	-1.80069	
-21.4898	-0.476878	0.85567	-4.24199	-3.72916	8.51788	11.113	-2.87048	-1.26674	0.484968	35.104	-0.755207	26.7615	4.7697	-3.03626	1.94073	0.298826	6.79796	3.52913	1.37419	9.27872	1.19449	0.351986	-0.571606	-1.3262	
-20.3562	-0.585322	0.719357	-4.34239	-5.01164	8.43181	10.5484	-2.9849	-1.13347	-0.121269	30.5512	-0.918218	24.9572	5.95338	-3.7347	2.00681	0.368493	6.82282	2.19097	1.14833	8.13168	0.93144	0.460878	-0.549761	-0.71748	
-18.2417	-0.749767	0.583507	-3.84797	-6.32611	7.98933	10.5988	-3.18216	-0.943133	-0.90359	23.4082	-1.07364	22.6795	6.46313	-4.56409	2.26769	0.214452	6.44317	0.701895	0.673096	6.41595	0.883709	0.402743	-0.482649	-0.166814	
-15.2994	-0.816051	0.433924	-3.2311	-6.48399	7.39405	10.909	-3.00998	-0.838218	-1.40465	14.7567	-0.998927	19.7938	6.49791	-5.203	2.37917	0.29366	6.08596	-0.50718	0.167512	4.84968	0.689594	0.445712	-0.372491	0.079377	
-11.794	-0.726462	0.0704647	-2.75514	-5.97476	6.40766	11.1461	-2.51788	-0.572029	-1.33713	5.99467	-1.0205	16.703	5.80162	-5.6086	2.40594	0.280263	5.55713	-0.892217	-0.285282	3.30605	0.746541	0.352052	-0.186072	0.232864	
-8.24996	-0.633669	-0.292463	-2.83121	-5.03237	5.11201	11.5926	-1.62304	-0.189381	-0.788242	-1.41008	-0.941397	13.6135	4.77838	-5.81983	2.52601	0.1907	5.14722	-0.554971	-0.904497	2.51513	0.748992	0.100774	-0.24919	0.159445	
-5.40907	-0.673226	-0.555254	-3.9192	-3.46302	3.69069	11.6498	-0.782469	0.124532	-0.190024	-6.47844	-0.987188	10.3697	2.71739	-5.83557	2.60609	0.213515	4.79883	1.02362	-1.53025	1.95484	0.642781	-0.0759738	-0.0846765	-0.0928299	
-3.49086	-0.552743	-1.00158	-5.3959	-1.47588	2.43055	11.2226	0.320871	0.558838	0.709143	-8.41613	-0.914008	7.41066	0.419768	-5.68122	2.75398	0.318081	4.91675	3.89694	-1.87785	2.0628	0.689175	-0.298376	-0.158629	-0.336285	
-2.10845	-0.47038	-1.16308	-7.26886	0.553099	1.31564	9.86474	1.38543	0.864239	1.22131	-8.42263	-0.80622	4.92563	-1.90892	-5.23087	2.76943	0.38908	4.97289	6.54637	-2.40078	2.04416	0.461071	-0.363232	-0.115467	-0.404886	
-0.76371	-0.512276	-1.34417	-8.96198	2.34399	0.566387	7.2191	2.12842	1.1907	1.31144	-7.79799	-0.7444	2.98744	-3.71971	-4.17492	2.96186	0.235853	5.13035	8.30087	-2.51423	1.93921	0.404158	-0.520735	-0.153112	-0.32756	
0.113303	-0.568443	-1.26491	-10.1188	4.16488	-0.058956	3.26752	2.7376	1.48222	1.10579	-6.85913	-0.799189	1.68223	-5.26196	-3.06789	2.79282	0.0635785	5.21736	8.12723	-2.47248	1.29945	0.171407	-0.634898	-0.15184	-0.0738592	
1.21497	-0.476062	-1.11008	-10.2469	5.17559	-0.0903262	-1.58462	2.89027	1.6806	0.189307	-6.92206	-0.637604	1.15702	-5.74893	-1.82198	2.8293	0.117129	5.46232	6.10071	-2.4565	0.715682	-0.153238	-0.669367	-0.0620833	0.246378	
2.3737	-0.595987	-0.759992	-8.69592	5.74369	0.245033	-6.12698	2.61684	1.69308	-0.799016	-7.73953	-0.688166	1.16776	-5.26296	-0.36366	2.50047	-0.188282	5.79325	3.36908	-1.97967	-0.32417	-0.373667	-0.50293	0.00501771	0.706195	
3.63918	-0.417315	-0.278388	-5.99355	5.43271	1.04418	-10.063	1.90283	1.73794	-2.06557	-8.39829	-0.479586	1.07933	-3.85123	1.03399	2.1034	-0.265271	6.26568	0.332258	-1.20367	-1.2157	-0.516719	-0.0995774	-0.0102274	1.16451	
4.69798	-0.552544	0.41055	-2.39207	4.81924	2.10337	-12.5019	1.02888	1.41054	-2.89552	-8.13716	-0.491512	0.959508	-1.71808	2.78302	1.66761	-0.283706	6.70142	-2.3148	-0.449563	-1.6054	-0.490871	0.168389	0.190558	1.37457	
5.88135	-0.39966	1.04418	1.05224	3.87971	3.22652	-13.5343	0.104898	1.15899	-3.72	-6.73384	-0.26254	1.10199	0.292997	4.61101	1.18516	-0.32087	6.63312	-4.52083	0.609996	-1.43645	-0.642949	0.478657	0.33512	1.72198	
6.85718	-0.46913	1.38504	3.88201	3.00873	3.63273	-12.8176	-0.637472	0.904309	-4.06952	-4.61327	-0.197665	0.725835	1.8613	6.42744	0.51548	-0.491052	6.02666	-5.6623	1.3463	-0.986302	-0.606956	0.655801	0.360114	1.99901	
