2
251
1
1
2
20
4
1	
0	
Tipo_II
Tipo_NaoII
1.82377	-10.2881	32.4626	1.88459	6.75478	-21.8599	4.23286	6.5729	-9.24016	-14.2934	-2.70974	2.32931	-24.3203	-1.59638	-1.16997	-14.7756	10.0511	13.7419	-1.7728	15.2267	
1.91213	4.87403	-0.271842	-4.26642	1.31323	-0.30984	3.14459	1.8795	2.71693	-0.277753	8.94247	3.32695	-7.60165	-2.47895	2.48233	4.08452	1.88591	1.6789	-1.90956	-7.52624	
0.130136	4.12828	-1.47829	-5.22318	1.26709	-0.390853	1.95382	1.59466	2.52248	-0.243343	7.89696	3.14909	-7.18753	-2.69878	1.38264	3.49111	1.82242	0.883727	-1.75466	-6.34184	
-1.22054	3.50751	-2.75271	-5.70141	1.1341	-0.0385449	0.570042	1.40231	2.34453	0.11986	6.69708	3.02425	-6.50807	-2.97868	-0.772977	2.61311	1.69669	0.462004	-1.76478	-5.16513	
-1.98482	2.87338	-3.76751	-5.70635	1.10086	0.666766	-0.680542	1.4201	1.87182	0.655978	5.22259	2.64576	-5.84934	-2.98614	-3.08405	1.64075	1.41755	0.0437683	-1.55593	-4.13541	
-2.75755	1.79233	-4.88005	-5.54935	1.24126	1.32279	-1.72851	1.69234	1.68225	1.57948	3.63384	2.32403	-5.2541	-3.01783	-5.59162	0.546051	1.47885	0.132119	-1.6227	-3.20191	
-3.31201	0.997461	-5.68384	-5.52458	1.3809	2.08286	-2.38966	1.79361	1.35805	2.65172	2.03978	2.13867	-4.5773	-3.128	-8.06692	-0.836457	1.41739	0.769525	-1.51858	-2.54576	
-3.75578	-0.105799	-6.464	-5.51821	1.63131	2.81517	-2.82855	1.67157	1.24011	3.60055	0.632909	2.1969	-3.57934	-2.96916	-10.3161	-2.12398	1.15265	1.67066	-1.41014	-2.21709	
-4.32671	-1.15513	-7.22855	-5.60232	2.00749	3.24519	-3.05189	1.52446	1.3587	4.61428	-0.835263	2.42512	-2.44872	-2.83725	-12.0741	-3.54092	0.999682	2.48735	-1.43806	-2.04544	
-4.80065	-1.03323	-7.48584	-5.6984	2.45601	3.5732	-2.90104	1.46515	1.37191	5.11841	-2.29087	2.61142	-1.09888	-2.75598	-12.9636	-4.62984	0.715585	3.38084	-1.46305	-2.31102	
-5.22855	1.05981	-7.54739	-5.9219	2.95114	3.466	-2.45949	1.42703	1.46571	5.59417	-3.48864	2.90916	0.59359	-2.55189	-12.927	-5.54435	0.325383	4.2974	-1.61201	-2.97521	
-5.41778	4.85043	-7.34809	-6.23245	3.48275	3.29291	-2.15417	1.52138	1.55518	5.48717	-4.39274	3.236	2.79481	-2.36964	-11.9162	-5.99571	0.329047	4.38579	-1.6073	-4.26701	
-5.38353	9.2762	-6.75331	-6.56179	3.59846	3.16432	-1.50665	2.07027	1.79098	4.72328	-4.62223	3.54628	5.845	-2.08006	-10.2899	-5.93743	0.576617	3.61845	-1.65233	-5.72448	
-5.38338	12.4257	-5.78264	-6.66002	3.54553	2.61162	-0.965203	2.7292	1.94119	3.62499	-4.19803	3.53282	9.02866	-1.9479	-8.29331	-5.54218	0.811689	2.17878	-1.75253	-7.46042	
-5.35154	13.3684	-4.37126	-7.01088	3.46909	2.25161	-0.324283	3.60157	1.8373	2.41968	-3.11009	3.1873	12.0918	-1.67284	-5.80527	-4.51368	1.35694	0.67408	-1.74004	-9.14606	
-5.16831	11.9352	-2.90048	-6.99203	2.9433	1.90152	0.0918181	4.60714	1.89233	1.25588	-1.43878	2.9634	14.7454	-1.74025	-3.12346	-3.37568	2.09245	-1.31633	-1.74179	-10.2946	
-4.79331	8.55925	-1.21634	-6.93765	2.51772	1.66186	0.150318	6.05559	1.75864	0.0206598	0.604439	2.22579	16.9032	-1.56988	-0.607427	-1.9789	2.78076	-3.57825	-1.78478	-11.2612	
-4.25221	4.12852	0.542595	-6.72634	1.90669	1.72666	0.133866	7.21397	1.81268	-1.08037	3.06402	1.49766	17.8611	-1.58144	1.66281	-0.795238	3.66773	-5.56481	-1.9212	-11.8498	
-3.7453	-0.274182	1.93501	-6.65198	1.50149	1.78936	-0.0860056	8.05292	1.78454	-1.73098	5.12417	0.950448	17.0061	-1.79233	3.51155	0.0354018	4.16141	-6.90442	-1.89541	-11.6639	
-3.3086	-4.05087	2.85629	-6.46699	1.07082	1.78708	-0.142406	8.30544	1.76676	-2.03315	6.89605	0.317535	14.8232	-1.86751	4.92197	0.592794	4.26442	-7.52562	-2.09664	-11.0172	
-2.73082	-6.24925	3.26714	-6.01426	0.868766	1.90363	-0.506796	8.0164	1.90959	-1.87586	7.84972	-0.0267772	11.4132	-1.94311	5.54431	0.537303	4.14285	-7.15162	-1.9739	-9.61377	
-2.40525	-7.06681	3.06533	-5.8209	0.76471	2.02576	-0.662669	6.93767	2.10271	-1.76143	8.13675	-0.336268	7.04037	-2.23078	5.68702	-0.0786865	3.71542	-5.8762	-2.02748	-8.0107	
-1.89286	-5.50924	2.55862	-5.51352	0.719062	1.74801	-0.476112	5.26411	2.30155	-1.15229	7.52572	-0.259977	2.43793	-2.33224	5.2811	-1.06242	2.55175	-3.96486	-1.98476	-6.00994	
-1.68442	-2.77298	1.69938	-5.246	0.625024	1.2022	0.0569639	2.95423	2.69373	-0.87009	6.15929	0.0517042	-2.07139	-2.6173	5.0032	-2.50583	1.39226	-1.29332	-2.17428	-3.95197	
-1.32573	0.319554	0.778452	-4.85443	0.898898	0.55624	0.729602	0.632869	2.87841	-0.510969	4.19154	0.333014	-5.86596	-2.83696	4.73563	-3.90397	-0.240912	1.53983	-2.10503	-2.0738	
-1.22388	3.05749	-0.146133	-4.40796	0.98124	-0.259289	1.16599	-1.84481	3.01313	-0.115816	1.92539	0.999024	-8.94395	-2.81315	4.61652	-5.49726	-1.73133	4.10955	-2.06442	-0.289462	
-0.976938	5.51974	-0.781899	-4.04875	0.895263	-1.19804	1.66397	-4.10261	3.20932	0.144822	-0.359939	1.35103	-10.9834	-2.77766	4.63939	-6.66105	-2.95164	6.46147	-2.01723	0.981361	
-0.817752	6.42374	-0.926199	-3.60083	0.778277	-2.00672	1.59229	-5.77406	3.28569	0.54962	-2.52705	1.41233	-11.7748	-2.71617	4.44052	-7.39273	-3.93595	8.40312	-1.82869	2.00457	
-0.480147	5.07606	-0.666764	-3.21378	0.520267	-2.37886	1.37354	-6.80506	3.08158	0.928355	-4.19889	1.13791	-11.3044	-2.6258	3.98311	-7.52582	-4.36702	9.51006	-1.69664	2.67073	
0.16859	2.47469	-0.0749611	-2.43133	-0.0558778	-2.59559	1.07532	-7.13532	2.71819	1.28254	-5.21615	0.758427	-9.95849	-2.22672	3.361	-6.93395	-4.43261	10.0045	-1.61745	3.30386	
0.747588	-0.635445	0.64855	-1.69384	-0.692855	-2.29241	0.489726	-6.84227	2.11727	1.61432	-5.79826	-0.0459973	-8.06426	-1.9273	2.06911	-6.1541	-4.10168	9.70315	-1.52753	3.8106	
1.69518	-3.3882	1.45135	-0.891323	-1.2994	-1.76956	-0.109531	-6.17889	1.55666	1.85499	-5.48939	-1.01435	-5.74544	-1.47243	0.386414	-4.73999	-3.36931	8.70121	-1.25271	4.34766	
2.59683	-4.91965	2.44144	-0.159312	-1.9748	-0.743911	-0.566698	-5.16661	0.807339	2.28137	-4.82081	-2.04418	-3.41012	-0.803558	-1.56981	-3.33062	-2.51181	7.13998	-0.944546	4.68903	
3.59322	-5.13243	3.09357	0.638784	-2.71363	0.32627	-0.818072	-4.00722	-0.121676	2.47812	-3.81561	-3.04717	-1.45902	-0.303745	-3.84432	-1.72985	-1.65591	5.20413	-0.754545	4.92232	
4.62257	-3.62967	3.71808	1.53917	-3.24535	1.46743	-1.09861	-2.7359	-0.876538	2.63502	-2.72038	-3.74088	0.186669	0.16507	-6.26367	-0.523658	-0.479927	3.29217	-0.601366	5.3548	
5.51153	-1.2035	4.01939	2.29759	-3.86557	2.52716	-1.07928	-1.81669	-1.59136	2.76454	-1.66967	-4.11832	0.928827	0.639063	-8.52393	0.576373	0.45952	1.60478	-0.360375	5.33803	
6.131	0.61898	4.39275	2.8384	-4.06708	3.14366	-0.907727	-1.08363	-2.24407	2.56162	-0.675885	-4.36368	0.961686	1.0203	-10.4653	1.1438	1.1687	-0.0627875	-0.0498767	5.2297	
6.8454	0.73206	4.38443	3.3199	-4.05654	3.49713	-0.645343	-0.551015	-2.75453	2.27297	0.327977	-4.37035	0.447089	1.27813	-12.0586	1.14019	1.6863	-1.18475	0.11672	5.02036	
7.08683	-0.830421	4.38787	3.50358	-3.93363	3.37008	-0.630417	-0.262689	-3.09471	1.92738	1.15147	-4.37167	-0.739079	1.27485	-13.1659	0.945698	2.09952	-1.79489	0.17356	4.87333	
7.06097	-4.08136	4.41286	3.64217	-3.36011	2.65859	-0.577042	-0.381414	-2.87999	1.66219	1.64606	-3.95921	-2.03035	1.28052	-13.0148	0.180468	1.83766	-1.90784	0.220476	4.3412	
6.67247	-7.41567	4.18098	3.57635	-2.66314	1.55516	-0.284994	-0.357386	-2.49058	1.34291	2.18387	-3.3162	-3.51033	1.1128	-12.0962	-0.954749	1.29969	-1.62603	0.0388649	3.41496	
5.99608	-10.6772	3.68773	3.42347	-2.07353	0.538768	-0.0771259	-0.564677	-1.72129	0.867842	2.36425	-2.83682	-4.62297	0.800759	-10.5961	-1.92753	0.790691	-1.17413	-0.165805	2.63245	
5.27198	-12.897	3.22635	3.06672	-1.33114	-0.696696	0.0467106	-0.826649	-1.06902	0.514566	2.23452	-2.17821	-5.23308	0.498022	-8.72714	-2.8625	0.0222027	-0.719311	-0.265548	2.02794	
4.33061	-13.8232	2.73289	2.83527	-0.599226	-1.70846	0.270829	-0.949236	-0.212668	0.0100634	1.93577	-1.49877	-5.20971	0.218706	-6.87564	-3.32835	-0.652347	-0.0552584	-0.669866	1.59722	
3.37365	-13.0683	2.44932	2.71634	-0.113069	-2.34491	0.424009	-0.899314	0.601638	0.082799	1.47703	-1.1598	-4.32844	-0.127592	-5.23953	-3.59741	-1.09221	0.26623	-0.810579	1.51451	
2.4205	-10.3185	2.12694	2.52478	0.0305919	-2.46825	0.468805	-0.393178	1.23232	0.065131	0.910293	-0.910885	-2.64241	-0.173103	-4.13135	-3.21823	-1.06793	0.275358	-1.04008	1.4699	
1.50249	-6.30303	1.98724	2.55678	0.0135421	-2.0257	0.209367	0.102179	1.59031	0.517709	0.393291	-0.924926	-0.754279	-0.0827016	-3.10347	-2.32091	-0.714663	0.104967	-1.16606	1.68885	
0.874563	-1.79279	1.99565	2.39653	-0.347783	-1.17963	0.0503188	0.90861	1.55777	0.890956	0.044498	-1.01956	1.42415	-0.170162	-2.20864	-1.04615	-0.255581	-0.354301	-1.11875	1.68678	
0.040431	2.25414	2.33046	2.11007	-0.666112	-0.1614	-0.0129014	1.52028	1.58862	1.36666	-0.176593	-1.12849	3.3625	0.0376969	-1.35379	0.387068	0.359119	-0.929449	-1.23512	1.62423	
-0.447905	5.00128	2.71488	1.80155	-1.1631	0.910482	-0.625642	2.05877	1.40851	2.11941	-0.180639	-1.44445	5.0203	0.326522	-0.473954	1.98984	1.2151	-1.38616	-1.13061	1.28775	
