2
187
1
1
2
20
4
1	
0	
Tipo_Ib
Tipo_NaoIb
0.213689	-2.69339	0.298783	3.31146	-1.55994	-1.15847	0.361508	-0.869023	0.104042	1.76121	0.174761	-2.69197	0.639034	-1.13862	-0.722995	-0.703437	-0.728625	0.269637	0.362858	-0.324739	
-0.4915	-2.2402	-0.094395	2.12501	-0.895756	-0.869573	0.371837	-0.130787	0.60062	0.729447	-0.160808	-2.56274	-0.447677	-1.16505	-0.491938	-0.483132	-0.53541	0.383622	0.31126	0.473116	
-0.965005	-1.63622	-0.434935	0.993346	-0.578069	-0.450671	0.532911	0.386482	0.921022	-0.205751	-0.341847	-2.31277	-1.54048	-1.02322	-0.0132011	-0.522563	-0.253439	0.499183	0.45289	1.37939	
-1.25443	-1.30176	-0.974991	-0.0232711	-0.560485	0.0266719	0.430684	0.14588	1.26962	-0.902465	-0.524943	-1.99434	-2.22766	-1.071	0.273182	-0.46866	-0.0414621	0.448593	0.581767	2.22859	
-1.30046	-0.841839	-1.49906	-0.815269	-0.914826	0.321823	0.479392	-0.548969	1.45347	-1.15081	-0.632641	-1.92136	-2.69287	-0.933905	0.708774	-0.362002	0.271651	0.530956	0.536338	2.81817	
-0.974943	-0.732035	-2.10285	-1.40093	-1.55811	0.610248	0.409471	-1.37555	1.67054	-1.33274	-0.557966	-1.7146	-2.93072	-1.10461	0.978165	-0.236044	0.15839	0.591866	0.512463	3.23867	
-0.825451	-0.605864	-2.19056	-1.66497	-2.61791	0.78172	0.297746	-2.30187	1.71569	-1.00948	-0.53982	-1.93927	-2.59988	-1.35746	1.12022	-0.195518	0.166257	0.703251	0.504701	3.45971	
-0.519022	-0.681617	-2.21139	-1.88291	-3.8159	0.925746	0.360636	-2.96467	1.70856	-0.685005	-0.33538	-2.36714	-2.1766	-1.60283	1.28336	-0.276802	0.144578	0.622316	0.491661	3.73709	
-0.263548	-0.591164	-1.77566	-1.97038	-4.93861	0.987689	0.361945	-3.25061	1.53928	-0.28468	0.0034948	-2.87654	-1.57964	-2.0476	1.23718	-0.428709	0.0429735	0.629492	0.489081	4.02873	
-0.138828	-0.882468	-1.30044	-1.9757	-5.92621	1.12962	0.216166	-3.24863	1.44891	-0.0193433	0.15817	-3.34195	-0.925276	-2.5909	1.15431	-0.518727	-0.171728	0.423709	0.394596	4.26339	
-0.241219	-0.978063	-0.639022	-1.94487	-6.46315	1.19114	0.244397	-3.14854	1.54174	0.222847	0.327994	-3.67392	0.0340069	-3.11808	1.02341	-0.630085	-0.296967	0.495983	0.489941	4.515	
-0.217972	-1.0431	-0.187156	-1.66062	-6.52786	1.49326	0.336712	-2.87078	1.36309	0.251686	0.628234	-4.08571	0.737987	-3.48607	0.801232	-0.846444	-0.439202	0.363024	0.507168	4.80485	
-0.262407	-1.16818	0.128303	-1.22254	-6.17067	1.89737	0.270133	-2.31206	1.39733	0.147939	0.610741	-4.38304	1.6171	-3.89722	0.359967	-0.966139	-0.33104	0.247072	0.421518	4.89153	
-0.270399	-1.18631	0.193801	-1.03266	-5.14717	2.02042	0.21896	-1.73149	1.2837	-0.179803	0.718161	-4.52973	2.18912	-3.95784	0.198635	-0.921147	-0.305078	0.279826	0.378665	4.66979	
-0.249463	-1.16636	-0.125711	-0.708288	-3.73752	2.25354	0.121918	-1.18143	1.2471	-0.488435	0.712707	-4.43592	2.7434	-3.94222	0.199657	-0.856364	-0.0916136	0.380447	0.45601	4.44325	
0.00152039	-1.14741	-0.492801	-0.288755	-2.21978	2.26042	0.0757838	-0.803865	1.00268	-0.85382	0.724721	-4.24034	2.99768	-3.86664	0.209429	-0.470715	0.0883427	0.343874	0.393008	4.04468	
0.521142	-1.05909	-0.83537	-0.196308	-0.786283	2.06509	0.0958489	-0.632234	0.967445	-1.17289	0.541158	-3.76231	3.27188	-3.679	0.455179	-0.300965	0.185083	0.605987	0.264846	3.27359	
1.07753	-0.933517	-1.52275	-0.0392592	0.344181	1.68829	0.0575162	-0.733507	0.943315	-1.28299	0.616121	-3.29444	3.28252	-3.47073	0.775397	-0.0523427	0.423001	0.49961	0.205701	2.33489	
1.89859	-0.687301	-2.09313	-0.148472	1.43143	1.05623	0.0081647	-0.739367	0.749431	-1.37713	0.495768	-2.95877	3.05332	-3.34682	1.17007	0.11067	0.727163	0.697733	0.190228	1.20674	
2.79115	-0.51289	-2.68434	-0.198289	1.85339	0.37426	-0.0993726	-0.731803	0.585964	-1.40142	0.332197	-2.55959	2.81297	-3.10751	1.7969	0.241634	0.878223	0.679462	0.00512734	-0.0846762	
3.79099	-0.524713	-3.41626	-0.257315	1.98774	-0.231305	-0.142111	-0.809615	0.38398	-1.35719	0.0918983	-2.17195	2.29205	-2.92825	2.45083	0.197115	0.972426	0.738398	0.0743553	-1.19059	
4.54725	-0.394809	-4.02609	-0.0263765	2.12817	-0.721784	-0.180543	-0.424056	0.175046	-1.42765	0.0478527	-2.23765	1.76102	-2.66126	2.87055	0.0260442	1.12318	0.592472	-0.0901029	-2.05641	
5.54517	-0.369436	-4.56348	0.11723	2.25032	-1.22737	-0.308948	0.422028	-0.0978928	-1.44899	-0.247321	-2.3572	1.12099	-2.32116	3.42366	-0.212561	0.996105	0.660912	-0.0920304	-2.74754	
6.38761	-0.405424	-4.89992	0.533595	2.62706	-1.50896	-0.337062	2.04262	-0.319659	-1.56399	-0.463601	-2.75566	0.473599	-2.11502	3.84246	-0.485649	1.1276	0.68844	-0.0153164	-3.2398	
7.07883	-0.410427	-5.29288	1.14291	3.03729	-1.62184	-0.369601	3.95964	-0.40791	-1.7843	-0.538209	-3.41884	-0.223552	-1.87855	4.46157	-0.641721	1.09901	0.636329	-0.125537	-3.68684	
7.68459	-0.280358	-5.62506	1.91831	3.95873	-1.50109	-0.463626	6.68105	-0.617212	-2.26476	-0.849778	-4.07951	-0.924414	-1.52153	4.87641	-0.728558	1.21815	0.727405	-0.0930466	-4.08599	
8.3176	-0.30308	-5.68586	2.9662	4.93134	-1.27618	-0.395577	9.84096	-0.691383	-2.63689	-0.928097	-4.56677	-1.71575	-1.27167	5.08148	-0.789038	1.40589	0.900169	-0.279893	-4.39847	
8.62024	-0.271288	-5.63581	3.89668	6.02153	-0.944968	-0.536893	12.4144	-0.574842	-3.06454	-1.03634	-5.10138	-2.50224	-0.796312	5.22737	-0.424754	1.46324	0.929324	-0.296245	-4.66676	
8.99729	-0.16423	-5.72734	4.88991	7.14319	-0.473876	-0.43584	14.6535	-0.284712	-3.40569	-1.23091	-5.19504	-3.0234	-0.483774	5.45742	-0.0692474	1.65552	1.1572	-0.491446	-5.00359	
9.04252	0.179051	-5.45295	5.65775	8.14361	-0.153525	-0.488841	15.9411	-0.19113	-3.58244	-1.21377	-4.87032	-3.52649	-0.0484096	5.36658	0.342605	2.09481	1.43621	-0.449101	-5.22718	
8.78545	0.378897	-4.74353	6.09776	8.79686	0.633457	-0.416641	16.18	0.10728	-3.67366	-1.30679	-4.51385	-3.923	0.133311	5.13194	0.695885	2.35089	1.59941	-0.491368	-5.49899	
7.96866	0.899654	-3.68786	6.12724	9.00216	1.25539	-0.42911	14.7063	0.657913	-3.50099	-1.10989	-4.09233	-3.80773	0.114997	4.63444	1.2559	2.64242	1.86604	-0.386477	-5.57292	
6.67997	1.42471	-2.46945	5.87962	8.30731	2.26587	-0.463806	11.3972	1.05274	-3.28558	-0.939505	-3.68149	-3.54274	-0.160371	3.81219	1.8384	2.80381	1.97808	0.052469	-5.4587	
4.9867	1.86882	-1.22334	5.17634	6.70227	3.13199	-0.287345	6.4225	1.87107	-2.9766	-0.674927	-3.42463	-3.34684	-0.897631	2.69963	2.03852	3.02058	2.22087	0.445265	-4.77631	
3.03421	2.20712	-0.188789	4.42849	4.67376	4.19509	-0.24899	0.0296193	2.51943	-2.88382	-0.384037	-3.33236	-2.7574	-2.09085	1.38173	2.3262	2.92909	2.28357	0.907522	-4.08071	
1.08545	2.56378	0.842059	3.65522	2.48725	5.35002	-0.128559	-6.57109	3.38121	-2.62503	-0.0215454	-3.47484	-2.17616	-3.31559	-0.35709	2.23166	2.73778	2.30256	1.35697	-3.25168	
-0.609163	2.53567	1.81046	2.62182	-0.0831696	6.38539	0.110113	-13.1059	4.24267	-2.79007	0.179666	-3.777	-1.43246	-4.80435	-1.98741	1.96951	2.25299	2.054	1.94375	-2.2328	
-1.75909	2.29748	1.96855	1.67643	-2.29849	7.08533	0.136178	-19.0632	4.84153	-2.87082	0.415265	-3.73075	-0.818609	-6.21257	-3.45666	1.47245	1.84124	1.90364	2.35705	-1.19281	
-2.3373	2.03286	2.02968	1.01987	-3.95459	7.31388	0.335155	-23.09	5.02515	-2.99096	0.568183	-3.5738	-0.239767	-7.30689	-4.61733	0.664878	1.3223	1.54304	2.68541	0.237504	
-2.7223	1.45457	2.2187	0.74912	-5.04801	7.30403	0.270882	-25.4406	4.77819	-2.95543	0.688394	-3.32432	0.564865	-8.23537	-5.41624	-0.213583	0.669071	0.941339	2.82486	1.5183	
-2.56543	0.961923	2.46593	0.692751	-5.6066	6.98036	0.298502	-25.8296	4.31243	-2.97495	0.809191	-2.67356	1.14214	-8.60012	-5.79262	-1.13725	-0.105192	0.288887	2.71269	2.84129	
-2.63915	0.487652	3.07666	0.478546	-5.26288	6.23155	0.351316	-24.041	3.40451	-2.6667	0.774997	-1.78024	1.72114	-8.64847	-5.94244	-2.16745	-0.719998	-0.243093	2.54735	4.09229	
-2.3729	0.0750492	3.54503	0.567711	-4.55478	5.56504	0.252495	-20.5863	2.25999	-2.24223	0.87509	-1.23935	1.91943	-8.44421	-6.11689	-2.80392	-1.37502	-0.716936	2.34231	5.225	
-2.09387	-0.12235	3.61671	0.530075	-3.0164	4.77781	0.288055	-15.7404	0.936064	-1.68785	1.03397	-0.400124	2.03467	-7.64377	-5.79757	-3.52086	-1.87543	-1.27335	2.11125	6.32735	
-1.58756	-0.466021	3.38891	0.55802	-1.22954	4.28365	0.218561	-9.98638	-0.531504	-1.38497	0.933184	-0.0191148	1.69284	-6.87782	-5.39703	-3.90608	-2.1584	-1.74825	1.77329	7.12191	
-0.933639	-0.550953	2.68502	0.403254	0.606723	3.82809	0.259035	-4.17467	-1.62041	-1.14313	0.761752	-0.0662418	1.02459	-5.85165	-4.75389	-4.19708	-2.41353	-2.26977	1.38143	7.81601	
-0.521215	-0.829418	1.58713	0.300789	2.19613	3.69332	0.148307	1.23419	-2.48607	-1.006	0.49764	-0.369707	-0.0533138	-4.96314	-4.30995	-4.07411	-2.68172	-2.60844	1.27489	8.29588	
-0.279925	-1.05268	0.103037	0.151454	3.47825	4.00123	0.0704987	5.67231	-2.83958	-1.26326	0.111587	-1.07894	-1.56457	-4.22797	-3.97906	-3.67666	-2.80028	-2.75312	1.11483	8.01692	
-0.144038	-1.16038	-1.104	-0.284453	4.19585	4.33746	0.128945	8.76607	-2.85507	-1.83511	0.106778	-2.21375	-2.91321	-3.887	-3.67821	-3.25735	-2.89375	-2.73512	1.06323	7.37798	
0.0679162	-1.33391	-2.07252	-0.255346	4.82427	4.73305	0.216765	10.2285	-2.46751	-2.55763	-0.0718138	-3.65629	-4.30905	-3.37805	-3.62903	-2.55587	-2.81676	-2.73837	1.16405	6.23111	
0.232096	-1.55578	-2.69043	-0.248429	5.2715	4.73903	0.141805	10.4435	-2.17019	-3.36696	0.0343323	-4.89031	-5.22223	-3.04916	-3.37199	-1.85111	-2.84639	-2.68718	1.02732	4.35063	
0.916029	-1.89365	-2.95788	-0.138334	5.99426	4.58688	0.0993191	10.0377	-1.96101	-3.79731	0.00284312	-5.77817	-5.2731	-2.74191	-2.76285	-1.30458	-2.91084	-2.43937	1.09268	2.28054	
1.68729	-2.14881	-2.89084	0.290333	7.08123	4.07583	-0.0259229	9.54726	-1.92578	-4.17077	0.203664	-6.01642	-4.76844	-2.36513	-1.9699	-0.524439	-2.82461	-2.29432	1.08575	-0.260941	
2.87604	-2.18863	-2.48287	0.81906	8.26005	3.25793	0.0923815	9.26973	-2.28054	-4.31741	0.377179	-5.58088	-3.81625	-2.03803	-0.658504	0.066616	-2.6883	-2.149	0.987195	-2.33898	
4.2763	-2.27313	-1.92652	1.40922	9.8498	2.19325	0.0394284	10.0389	-3.10836	-4.32474	0.712877	-4.66532	-2.58458	-1.37818	0.771485	0.597693	-2.57869	-1.94738	0.969673	-4.38257	
5.82018	-2.43297	-1.35797	2.10836	11.5123	0.948647	-0.0326415	11.5879	-3.92234	-4.33331	1.20965	-3.55899	-0.866794	-0.413083	2.54772	1.05351	-2.45028	-1.74829	0.656576	-5.89138	
7.70771	-2.31007	-1.20033	2.7119	13.0554	-0.362356	-0.00906787	13.9296	-4.6545	-4.16651	1.54715	-1.544	0.0619656	0.648921	4.10133	1.14435	-2.38245	-1.71976	0.564851	-6.72138	
9.03288	-2.31983	-1.22998	3.29926	13.8538	-1.65496	-0.0153577	16.0406	-5.12257	-4.55069	1.8636	0.420127	0.465384	1.6704	5.47441	1.02845	-2.01703	-1.4578	0.279221	-6.63124	
10.0455	-2.25269	-1.30772	3.38446	14.2287	-2.42208	-0.151695	17.7711	-5.19098	-5.08512	2.11858	1.35571	0.526598	2.80686	6.091	1.29452	-1.96162	-1.22182	0.238009	-6.3405	
10.251	-1.97081	-1.28145	3.24625	13.5713	-3.04763	-0.0333773	18.6544	-4.54261	-5.56407	2.69521	1.99311	0.0622597	3.60255	5.91204	1.52476	-1.71087	-1.0481	-0.0622901	-5.95334	
10.0428	-1.83699	-1.27098	2.83021	12.2296	-3.3345	0.0263745	18.2738	-3.71236	-6.32907	2.88583	2.48121	-0.527066	4.11178	5.15496	1.71314	-1.40066	-0.658589	-0.0189295	-5.44763	
9.3801	-1.68378	-1.25403	2.49256	10.2688	-3.54288	-0.0620225	16.8712	-2.47692	-7.11398	3.18871	3.01757	-1.34452	4.47727	3.87951	1.8956	-1.3059	-0.528418	-0.315479	-5.07339	
8.35571	-1.38225	-1.0219	2.29461	7.65027	-3.64905	0.047981	14.3057	-1.13989	-7.44086	3.29045	3.35594	-2.20339	4.54883	2.55094	1.8488	-1.09183	-0.0926901	-0.469863	-4.72799	
6.94109	-1.18863	-0.425334	1.95151	4.50239	-3.51594	0.0136505	10.8492	0.248099	-7.51568	3.31983	3.74476	-3.16522	4.17133	1.17253	1.75549	-0.843298	-0.020415	-0.549544	-4.5564	
5.50449	-1.15323	0.309377	1.69388	1.16247	-3.546	0.0613677	6.3145	1.24929	-7.14237	3.33435	3.69185	-3.89837	3.62046	0.0639492	1.94585	-0.765418	0.134493	-0.748096	-4.25955	
3.76223	-0.97417	1.48668	1.01294	-2.06145	-3.22348	0.168519	0.936677	2.37064	-6.47641	3.35108	3.47622	-4.51052	3.00849	-0.42365	2.07171	-0.454628	0.402978	-1.00187	-4.05857	
1.77522	-0.809787	2.76902	0.180939	-5.22628	-2.8451	0.199868	-4.73571	3.03056	-5.50777	3.30424	3.08777	-4.91513	2.52732	-0.712887	2.28885	-0.162937	0.373034	-1.25403	-3.67646	
-0.261228	-0.415521	4.21786	-0.90893	-7.86338	-2.41009	0.408819	-10.4727	3.73021	-4.28595	3.28706	2.88928	-4.9069	2.04741	-0.697347	2.8122	0.193125	0.481306	-1.24118	-3.46332	
-2.04037	-0.234043	5.66682	-1.86083	-9.90156	-1.71767	0.382626	-15.887	4.20931	-3.14079	3.06408	2.97322	-4.56395	1.46537	-0.713203	3.19997	0.622013	0.695071	-1.29872	-3.10192	
-3.35052	-0.0929376	7.0622	-3.11152	-11.3127	-0.991162	0.449772	-19.892	4.45344	-2.18105	3.05944	3.24194	-3.79755	1.19619	-0.829168	3.42023	0.951016	0.639808	-1.43733	-2.93244	
-3.89671	0.319501	8.61922	-3.97949	-12.4683	-0.061434	0.520694	-22.6288	4.63095	-1.15166	3.06175	3.78251	-2.88751	0.978958	-1.07431	3.52043	1.61532	0.72219	-1.49929	-2.48181	
-3.70231	0.316219	9.91286	-4.67623	-13.1277	0.578307	0.632668	-23.49	4.50251	-0.300359	2.77334	4.56087	-1.86623	0.617453	-1.62524	3.09372	1.94431	0.884955	-1.64197	-2.24409	
-2.69451	0.408838	10.9924	-5.24214	-13.7643	1.27897	0.488821	-23.1556	4.49655	0.322239	2.71813	5.20438	-1.11033	0.147211	-2.02715	2.46817	2.40213	0.842463	-1.66697	-1.58869	
-1.18833	0.343321	11.5968	-5.72383	-14.7711	1.77727	0.597524	-22.4805	3.99488	1.20925	2.40361	5.79649	-0.475449	-0.721816	-2.66035	1.7587	2.73078	0.665563	-1.46869	-0.73752	
0.338962	0.275463	11.5364	-6.55015	-15.8313	1.80123	0.476809	-21.7689	3.52243	2.12468	2.11765	5.95664	-0.328958	-1.74856	-2.68754	1.00902	2.61569	0.690666	-1.23001	0.235104	
1.7349	0.188761	10.6627	-7.5268	-17.3387	1.77259	0.610616	-22.1368	2.97177	3.05971	1.80788	5.61456	-0.625593	-3.34665	-2.46154	0.376107	2.50055	0.70095	-0.791415	1.69174	
2.81305	-0.126897	9.37341	-8.86518	-18.87	1.65714	0.477852	-23.6783	2.25358	3.95521	1.44307	4.7819	-1.49352	-4.66423	-1.7224	0.212482	2.03699	0.676274	-0.204808	2.9567	
3.15518	-0.22637	7.26721	-10.4288	-20.1231	1.28003	0.670046	-26.1329	1.52911	4.66116	1.02624	3.41568	-2.59203	-6.09758	-0.60505	0.476408	1.55343	0.919348	0.389063	4.31091	
